"","station.id","elev","lon","lat","station.name"
"4960","304698",384,-78.03,42.58,"LETCHWORTH P"
"4961","304715",101,-79.05,43.18,"LEWISTON 1 N"
"4962","304731",482,-74.75,41.82,"LIBERTY 1 NE"
"4963","304791",274,-74.87,43.07,"LITTLE FALLS"
"4964","304796",110,-74.87,43.03,"LITTLE FALLS"
"4965","304808",482,-78.8,42.25,"LITTLE VALLE"
"4966","304844",158,-78.65,43.18,"LOCKPORT 2NE"
"4967","304849",134,-78.63,43.2,"LOCKPORT 4 N"
"4968","304912",262,-75.48,43.8,"LOWVILLE    "
"4969","304996",268,-74.3,44.85,"MALONE      "
"4970","305113",363,-74.97,42.52,"MARYLAND 6SW"
"4971","305134",63,-74.85,44.93,"MASSENA AP  "
"4972","305199",467,-75.1,43.62,"MC KEEVER   "
"4973","305291",198,-74.33,42.6,"MIDDLEBURG  "
"4974","305310",189,-74.43,41.45,"MIDDLETOWN 2"
"4975","305334",250,-73.62,41.85,"MILLBROOK   "
"4976","305346",210,-73.52,41.95,"MILLERTON   "
"4977","305377",40,-73.63,40.73,"MINEOLA     "
"4978","305426",379,-74.15,41.77,"MOHONK LAKE "
"4979","305512",427,-75.7,42.83,"MORRISVILLE "
"4980","305597",268,-77.9,42.73,"MOUNT MORRIS"
"4981","305604",503,-76.37,42.45,"MOUNT PLEASA"
"4982","305635",241,-77.4,42.62,"NAPLES      "
"4983","305711",519,-74.23,43.98,"NEWCOMB 3 W "
"4984","305714",506,-74.1,43.97,"NEWCOMB     "
"4985","305759",128,-74.13,41.68,"NEW PALTZ 4 "
"4986","305769",517,-74.92,43.2,"NEWPORT 7 NE"
"4987","305796",6,-73.98,40.6,"NEW YORK    "
"4988","305801",40,-73.97,40.78,"NEW YORK CEN"
"4989","305803",6,-73.78,40.65,"NEW YORK J F"
"4990","305804",3,-73.93,40.73,"NEW YORK LAU"
"4991","305811",16,-73.87,40.77,"NEW YORK LAG"
"4992","305816",3,-74.02,40.7,"NEW YORK WB "
"4993","305821",24,-74.17,40.6,NA
"4994","305987",558,-74.95,43.53,"NORTH LAKE  "
"4995","306019",6,-73.35,40.9,"NORTHPORT   "
"4996","306085",311,-75.53,42.53,"NORWICH     "
"4997","306164",85,-75.43,44.73,"OGDENSBURG 4"
"4998","306184",528,-74.97,43.72,"OLD FORGE   "
"4999","306224",329,-75.07,42.45,"ONEONTA     "
"5000","306229",354,-75,42.45,"ONEONTA 3 SE"
"5001","306232",427,-75.07,42.47,"ONEONTA STAT"
"5002","306301",9,-73.87,41.15,"OSSINING SIN"
"5003","306314",107,-76.5,43.47,"OSWEGO EAST "
"5004","306441",6,-73.02,40.77,"PATCHOGUE 2 "
"5005","306459",494,-74.25,44.43,"PAUL SMITHS "
"5006","306510",226,-77.05,42.67,"PENN YAN    "
"5007","306517",304,-77.18,42.67,"PENN YAN 8W "
"5008","306538",156,-73.57,44.57,"PERU 2 WSW  "
"5009","306659",50,-73.47,44.65,"PLATTSBURGH "
"5010","306774",143,-74.68,41.38,"PORT JERVIS "
"5011","306817",31,-73.93,41.68,"POUGHKEEPSIE"
"5012","306820",52,-73.92,41.63,"POUGHKEEPSIE"
"5013","306867",122,-76.13,43.57,"PULASKI 1 N "
"5014","306957",494,-74.1,44.3,"RAY BROOK   "
"5015","307115",12,-74.05,41.85,"RIFTON 1 N  "
"5016","307134",30,-72.72,40.97,"RIVERHEAD RE"
"5017","307167",183,-77.67,43.13,"ROCHESTER AI"
"5018","307317",454,-74.57,42.28,"ROXBURY     "
"5019","307405",149,-73.32,43.17,"SALEM       "
"5020","307413",397,-74.85,43.15,"SALISBURY   "
"5021","307472",473,-74.12,44.32,"SARANAC LAKE"
"5022","307480",168,-73.83,43.1,"SARATOGA SPR"
"5023","307484",94,-73.82,43.03,"SARATOGA SPR"
"5024","307497",61,-73.8,40.98,"SCARSDALE   "
"5025","307513",67,-73.92,42.83,"SCHENECTADY "
"5026","307524",268,-73.73,43.87,"SCHROON LAKE"
"5027","307633",12,-73.1,40.97,"SETAUKET STR"
"5028","307659",250,-74.6,42.8,"SHARON SPRIN"
"5029","307664",415,-74.67,42.78,"SHARON SPRIN"
"5030","307705",329,-75.48,42.65,"SHERBURNE 2 "
"5031","307742",128,-73.83,41.33,"SHRUB OAK   "
"5032","307799",808,-74.42,42.02,"SLIDE MOUNTA"
"5033","307842",131,-77.07,43.23,"SODUS CENTER"
"5034","308058",332,-78.6,42.72,"S WALES EMER"
"5035","308080",537,-74.37,43.5,"SPECULATOR  "
"5036","308088",305,-76.5,42.22,"SPENCER 2 N "
"5037","308096",192,-73.55,42.33,"SPENCERTOWN "
"5038","308104",134,-73.75,43.23,"SPIER FALLS "
"5039","308152",278,-78.08,42.98,"STAFFORD    "
"5040","308248",515,-75.03,43.88,"STILLWATER R"
"5041","308321",128,-74.13,41.12,"SUFFERN     "
"5042","308322",82,-74.15,41.12,"SUFFERN     "
"5043","308383",128,-76.12,43.12,"SYRACUSE WSO"
"5044","308600",7,-73.68,42.75,"TROY LOCK & "
"5045","308625",397,-76.03,42.83,"TULLY 4 NE  "
"5046","308627",580,-76.08,42.77,"TULLY HEIBER"
"5047","308631",512,-74.43,44.23,"TUPPER LAKE "
"5048","308733",125,-75.23,43.12,"UTICA HARBOR"
"5049","308737",223,-75.38,43.15,"UTICA ONEIDA"
"5050","308739",177,-75.2,43.08,"UTICA       "
"5051","308746",92,-73.68,42.43,"VALATIE     "
"5052","308773",34,-73.37,40.9,"VANDERBILT M"
"5053","308870",101,-73.9,42.65,"VOORHEESVILL"
"5054","308902",122,-74.17,41.57,"WALDEN 2 NE "
"5055","308906",116,-74.17,41.55,"WALDEN 1ESE "
"5056","308910",332,-78.52,42.75,"WALES       "
"5057","308935",549,-75.08,42.23,"WALTON 5 NE "
"5058","308936",378,-75.13,42.17,"WALTON      "
"5059","308944",460,-74.9,44.15,"WANAKENA RAN"
"5060","308946",3,-73.52,40.65,"WANTAGH CEDA"
"5061","308949",61,-73.88,41.62,"WAPPINGERS F"
"5062","308962",525,-78.2,42.68,"WARSAW 6 SW "
"5063","309000",151,-75.87,43.97,"WATERTOWN   "
"5064","309005",101,-76.02,44,"WATERTOWN AP"
"5065","309047",258,-76.53,42,"WAVERLY     "
"5066","309055",85,-76.03,44.3,"WELLESLEY IS"
"5067","309117",27,-73.6,40.73,"WESTBURY    "
"5068","309140",122,-73.72,41.07,"WHITE PLAINS"
"5069","309189",320,-79.6,42.28,"WESTFIELD   "
"5070","309292",98,-73.97,41.38,"WEST POINT  "
"5071","309389",37,-73.4,43.55,"WHITEHALL   "
"5072","309533",366,-78.08,42.5,"WISCOY 1 E  "
"5073","309670",204,-73.8,41.27,"YORKTOWN HEI"
"5074","310090",186,-80.18,35.37,"ALBEMARLE   "
"5075","310160",793,-82.02,35.9,"ALTAPASS    "
"5076","310184",555,-83.82,35.2,"ANDREWS     "
"5077","310241",101,-77.98,36.28,"ARCOLA      "
"5078","310286",262,-79.78,35.7,"ASHEBORO 2 W"
"5079","310296",640,-82.48,35.43,"ASHEVILLE-HE"
"5080","310300",659,-82.55,35.43,"ASHEVILLE RE"
"5081","310301",691,-82.53,35.6,"ASHEVILLE   "
"5082","310375",6,-76.78,35.38,"AURORA 6 N  "
"5083","310438",122,-80.12,35.42,"BADIN       "
"5084","310506",1143,-81.87,36.17,"BANNER ELK  "
"5085","310562",3,-76.83,35.45,"BATH 2 WSW  "
"5086","310576",3,-76.77,35.15,"BAYBORO 3 E "
"5087","310674",3,-76.63,35.55,"BELHAVEN    "
"5088","310724",644,-82.6,35.5,"BENT CREEK  "
"5089","310843",732,-82.32,35.62,"BLACK MOUNTA"
"5090","310901",1097,-81.68,36.13,"BLOWING ROCK"
"5091","310917",991,-81.22,36.4,"BLUFF       "
"5092","310935",3,-75.55,35.83,"BODIE ISLAND"
"5093","310977",1016,-81.68,36.22,"BOONE       "
"5094","310982",1049,-81.72,36.23,"BOONE       "
"5095","311055",680,-82.73,35.23,"BREVARD     "
"5096","311239",195,-79.42,36.08,"BURLINGTON  "
"5097","311441",811,-82.85,35.53,"CANTON 1 SW "
"5098","311458",2,-75.55,35.27,"CAPE HATTERA"
"5099","311479",247,-81.78,35.25,"CAROLEEN    "
"5100","311564",799,-83.08,35.63,"CATALOOCHEE "
"5101","311606",3,-76.3,34.98,"CEDAR ISLAND"
"5102","311624",824,-82.18,35.83,"CELO 2 S    "
"5103","311677",152,-79.1,35.92,"CHAPEL HILL "
"5104","311690",234,-80.93,35.22,"CHARLOTTE DO"
"5105","311820",101,-78.5,35.65,"CLAYTON 3 W "
"5106","311877",46,-78.32,35,"CLINTON 2 S "
"5107","311881",48,-78.28,35.02,"CLINTON 2 NE"
"5108","311956",3,-76.22,35.92,"COLUMBIA    "
"5109","311975",217,-80.58,35.42,"CONCORD     "
"5110","312102",686,-83.43,35.07,"COWEETA     "
"5111","312172",1046,-81.93,36.02,"CROSSNORE   "
"5112","312200",641,-83.18,35.32,"CULLOWHEE   "
"5113","312238",244,-80.2,36.42,"DANBURY 1 NW"
"5114","312500",61,-78.68,35.32,"DUNN 4 NW   "
"5115","312515",125,-78.97,36.03,"DURHAM      "
"5116","312635",6,-76.62,36.05,"EDENTON     "
"5117","312719",2,-76.2,36.32,"ELIZABETH CI"
"5118","312724",4,-76.18,36.27,"ELIZABETH CI"
"5119","312732",18,-78.58,34.63,"ELIZABETHTOW"
"5120","312837",625,-82.65,35.55,"ENKA        "
"5121","312971",49,-78.15,35.1,"FAISON      "
"5122","313017",29,-78.87,35.07,"FAYETTEVILLE"
"5123","313101",637,-82.48,35.45,"FLETCHER 2 N"
"5124","313106",631,-82.57,35.43,"FLETCHER 3 W"
"5125","313150",302,-81.93,35.27,"FOREST CITY "
"5126","313228",644,-83.38,35.18,"FRANKLIN 3 W"
"5127","313356",247,-81.18,35.27,"GASTONIA    "
"5128","313364",12,-76.75,36.4,"GATESVILLE  "
"5129","313427",860,-82.05,35.87,"GILLESPIE GA"
"5130","313510",33,-77.97,35.33,"GOLDSBORO 4S"
"5131","313565",1617,-81.82,36.1,"GRANDFATHER "
"5132","313625",235,-79.8,36.08,"GREENSBORO P"
"5133","313630",275,-79.95,36.08,"GREENSBORO  "
"5134","313638",9,-77.37,35.62,"GREENVILLE  "
"5135","313643",21,-77.38,35.6,"GREENVILLE 2"
"5136","313648",21,-77.38,35.57,"GREENVILLE 3"
"5137","313784",122,-79.62,34.93,"HAMLET      "
"5138","313897",3,-75.68,35.22,"HATTERAS    "
"5139","313922",625,-83.77,35.08,"HAYESVILLE 4"
"5140","313969",146,-78.42,36.37,"HENDERSON 2N"
"5141","313976",658,-82.45,35.33,"HENDERSONVIL"
"5142","314020",349,-81.38,35.73,"HICKORY REGI"
"5143","314055",1170,-83.18,35.05,"HIGHLANDS   "
"5144","314063",278,-80,35.95,"HIGH POINT  "
"5145","314144",12,-77.3,34.83,"HOFMANN FORE"
"5146","314260",406,-82.82,35.9,"HOT SPRINGS "
"5147","314265",424,-82.83,35.9,"HOT SPRINGS "
"5148","314456",40,-77.42,36.4,"JACKSON     "
"5149","314464",223,-79.73,35.22,"JACKSON SPRI"
"5150","314496",885,-81.48,36.42,"JEFFERSON   "
"5151","314619",31,-77.93,34.93,"KENASVILLE 1"
"5152","314684",17,-77.53,35.22,"KINSTON 5SE "
"5153","314689",17,-77.55,35.37,"KINSTON AG R"
"5154","314772",101,-78.83,36.15,"LAKE MICHIE "
"5155","314860",70,-79.45,34.78,"LAURINBURG  "
"5156","314938",366,-81.53,35.92,"LENOIR      "
"5157","314962",15,-77.18,36.13,"LEWISTON    "
"5158","314970",247,-80.27,35.82,"LEXINGTON   "
"5159","314996",299,-81.38,35.48,"LINCOLNTON 4"
"5160","315116",12,-78.55,34.02,"LONGWOOD    "
"5161","315123",79,-78.32,36.1,"LOUISBURG   "
"5162","315177",34,-78.98,34.62,"LUMBERTON 3S"
"5163","315182",39,-79.07,34.62,"LUMBERTON AP"
"5164","315300",3,-75.68,35.92,"MANTEO      "
"5165","315303",3,-75.7,35.93,"MANTEO AP   "
"5166","315340",434,-82,35.68,"MARION      "
"5167","315356",610,-82.67,35.8,"MARSHALL    "
"5168","315743",247,-80.57,35.88,"MOCKSVILLE 5"
"5169","315763",61,-79.05,35.58,"MONCURE 3 SE"
"5170","315771",177,-80.5,34.97,"MONROE 4SE  "
"5171","315796",793,-82.32,35.65,"MONTREAT    "
"5172","315830",3,-76.73,34.73,"MOREHEAD CIT"
"5173","315838",354,-81.68,35.75,"MORGANTON   "
"5174","315856",458,-81.78,35.98,"MORTIMER    "
"5175","315890",314,-80.62,36.52,"MOUNT AIRY  "
"5176","315898",67,-80.07,35.2,"MOUNT GILEAD"
"5177","315921",2024,-82.27,35.77,"MOUNT MITCHE"
"5178","315922",1992,-82.28,35.73,"MOUNT MITCHE"
"5179","315996",34,-77.1,36.45,"MURFREESBORO"
"5180","316001",473,-84.02,35.08,"MURPHY 2 NE "
"5181","316044",58,-77.97,35.97,"NASHVILLE   "
"5182","316103",3,-77.05,35.12,"NEW BERN 3 N"
"5183","316108",6,-77.03,35.08,"NEW BERN CRA"
"5184","316135",0,-76.18,35.45,"NEW HOLLAND "
"5185","316256",342,-81.15,36.17,"NORTH WILKES"
"5186","316341",622,-83.3,35.52,"OCONALUFTEE "
"5187","316349",3,-75.98,35.12,"OCRACOKE    "
"5188","316452",3,-76.7,35.03,"ORIENTAL    "
"5189","316507",153,-78.62,36.28,"OXFORD 1 E  "
"5190","316565",1205,-81.67,36.45,"PARKER 1 E  "
"5191","316742",168,-79.47,35.2,"PINEHURST SO"
"5192","316805",644,-82.7,35.27,"PISGAH FORES"
"5193","316853",6,-76.65,35.87,"PLYMOUTH 5 E"
"5194","316891",60,-79.02,35.17,"FAYETTEVILE "
"5195","317069",135,-78.78,35.87,"RALEIGH DURH"
"5196","317074",131,-78.68,35.78,"RALEIGH 4 SW"
"5197","317079",122,-78.63,35.78,"RALEIGH STAT"
"5198","317197",253,-79.63,36.35,"REIDSVILLE  "
"5199","317202",271,-79.7,36.38,"REIDSVILLE 2"
"5200","317319",64,-77.67,36.48,"ROANOKE RAPI"
"5201","317363",946,-83.1,35,"ROCK HOUSE  "
"5202","317400",34,-77.72,35.9,"ROCKY MOUNT "
"5203","317508",252,-80.62,35.7,"SALISBURY 9 "
"5204","317516",223,-79,36.4,"ROXBORO 7 ES"
"5205","317615",213,-80.48,35.68,"SALISBURY   "
"5206","317654",112,-79.12,35.48,"SANFORD 4 ES"
"5207","317656",79,-79.05,35.53,"SANFORD 8 NE"
"5208","317727",18,-77.38,36.2,"SCOTLAND NEC"
"5209","317817",12,-78.45,34,"SHALLOTTE 4 "
"5210","317845",275,-81.53,35.3,"SHELBY 2 NNE"
"5211","317924",192,-79.45,35.72,"SILER CITY 2"
"5212","317974",15,-77.82,34.78,"SLOAN 3 S   "
"5213","317994",46,-78.35,35.52,"SMITHFIELD  "
"5214","318089",153,-79.38,35.17,"SOUTHERN PIN"
"5215","318113",6,-78.02,34,"SOUTHPORT 5N"
"5216","318292",290,-80.88,35.82,"STATESVILLE "
"5217","318442",680,-82.37,35.6,"SWANNANOA 2 "
"5218","318448",1317,-82.38,35.57,"SWANNANOA 2 "
"5219","318492",339,-83.93,35.45,"TAPOCO      "
"5220","318500",11,-77.53,35.88,"TARBORO 1S  "
"5221","318694",876,-81.3,36.4,"TRANSOU     "
"5222","318744",329,-82.23,35.2,"TRYON       "
"5223","318754",705,-83.13,35.23,"TUCKASEGEE 2"
"5224","318964",128,-80.07,34.95,"WADESBORO   "
"5225","319081",34,-78.03,35,"WARSAW 5 E  "
"5226","319123",439,-83.1,35.77,"WATERVILLE 2"
"5227","319147",810,-82.97,35.48,"WAYNESVILLE "
"5228","319191",24,-77.6,36.43,"WELDON      "
"5229","319352",18,-78.72,34.32,"WHITEVILLE  "
"5230","319357",24,-78.73,34.4,"WHITEVILLE 7"
"5231","319423",15,-77.97,34.72,"WILLARD 4 SW"
"5232","319440",6,-77.03,35.85,"WILLIAMSTON "
"5233","319457",11,-77.92,34.27,"WILMINGTON N"
"5234","319467",12,-77.92,34.32,"WILMINGTON 7"
"5235","319476",34,-77.95,35.7,"WILSON 3SW  "
"5236","319539",303,-80.23,36.13,"WINSTON SALE"
"5237","319555",336,-81.23,36.13,"W KERR SCOTT"
"5238","319675",262,-80.55,36.13,"YADKINVILLE "
"5239","319700",189,-79.33,36.42,"YANCEYVILLE "
"5240","320101",622,-103.88,47.68,"ALEXANDER 18"
"5241","320127",584,-101.52,46.72,"ALMONT      "
"5242","320136",702,-101.65,46.72,"ALMONT 7 W  "
"5243","320196",293,-97.22,47,"AMENIA      "
"5244","320209",888,-103.32,46.48,"AMIDON      "
"5245","320369",293,-97.5,47.93,"ARVILLA STAT"
"5246","320382",619,-99.37,46.03,"ASHLEY      "
"5247","320590",857,-103.98,46.92,"BEACH       "
"5248","320626",598,-99.75,48.83,"BELCOURT KEY"
"5249","320639",787,-103.18,46.88,"BELFIELD 1 S"
"5250","320766",543,-101.78,47.27,"BEULAH 1 W  "
"5251","320796",488,-99.37,48.62,"BISBEE 6 NE "
"5252","320819",507,-100.75,46.77,"BISMARCK MUN"
"5253","320941",500,-100.45,48.83,"BOTTINEAU   "
"5254","320961",598,-102.25,48.8,"BOWBELLS    "
"5255","320995",908,-103.38,46.18,"BOWMAN      "
"5256","321052",558,-100.93,46.4,"BREIEN      "
"5257","321225",573,-100.67,47.83,"BUTTE       "
"5258","321360",482,-99.13,47.45,"CARRINGTON  "
"5259","321362",476,-99.12,47.52,"CARRINGTON 4"
"5260","321370",763,-101.58,46.38,"CARSON      "
"5261","321400",284,-97.22,46.9,"CASSELTON   "
"5262","321408",285,-97.23,46.88,"CASSELTON AG"
"5263","321435",271,-97.63,48.8,"CAVALIER 7 N"
"5264","321456",641,-101.3,47.12,"CENTER 4 SE "
"5265","321686",360,-97.65,47.23,"COLGATE     "
"5266","321766",436,-98.12,47.43,"COOPERSTOWN "
"5267","321871",595,-103.3,48.9,"CROSBY      "
"5268","322158",448,-98.87,48.12,"DEVILS LAKE "
"5269","322183",793,-102.8,46.8,"DICKINSON MU"
"5270","322188",750,-102.8,46.88,"DICKINSON EX"
"5271","322193",725,-102.83,47.2,"DICKINSON RA"
"5272","322298",497,-100.37,47.92,"DRAKE       "
"5273","322304",473,-100.28,48.03,"DRAKE 9 NE  "
"5274","322365",680,-102.65,47.35,"DUNN CENTER "
"5275","322385",610,-100.03,48.83,"SAN HAVEN   "
"5276","322472",458,-101.05,48.65,"ECKMAN 2 SE "
"5277","322482",479,-98.7,46.33,"EDGELEY 3 WN"
"5278","322525",464,-98.48,48.42,"EDMORE      "
"5279","322536",442,-98.87,47.27,"EDMUNDS ARRO"
"5280","322570",549,-102.15,47.58,"ELBOWOODS   "
"5281","322605",445,-98.52,46,"ELLENDALE   "
"5282","322695",342,-97.6,46.62,"ENDERLIN 2 W"
"5283","322735",677,-103.35,48.28,"EPPING      "
"5284","322809",839,-103.22,47.18,"FAIRFIELD   "
"5285","322859",278,-96.8,46.9,"FARGO       "
"5286","322949",491,-99.62,47.65,"FESSENDEN   "
"5287","323117",381,-97.65,46.1,"FORMAN 5 SSE"
"5288","323196",695,-103.78,48.9,"FORTUNA 1 W "
"5289","323207",511,-100.67,46.05,"FORT YATES 4"
"5290","323217",491,-101.58,48.45,"FOXHOLM 7 N "
"5291","323277",851,-103.3,46.88,"FRYBURG 1 SS"
"5292","323287",437,-98.4,46.15,"FULLERTON 1E"
"5293","323309",595,-99.13,46.63,"GACKLE      "
"5294","323376",587,-101.42,47.63,"GARRISON 1 N"
"5295","323594",252,-97.42,48.42,"GRAFTON     "
"5296","323616",259,-97.08,47.93,"GRAND FORKS "
"5297","323665",415,-98.35,46.47,"GRAND RAPIDS"
"5298","323686",458,-100.85,48.27,"GRANVILLE   "
"5299","323705",814,-103.2,47.4,"GRASSY BUTTE"
"5300","323736",644,-103.93,48.62,"GRENORA     "
"5301","323908",326,-96.9,46.07,"HANKINSON   "
"5302","323936",479,-98.68,48.98,"HANNAH 2 N  "
"5303","323963",488,-99.38,48.95,"HANSBORO 4 N"
"5304","324013",500,-100.02,47.7,"HARVEY      "
"5305","324091",651,-101.82,46.6,"HEART BUTTE "
"5306","324102",659,-102.05,46.9,"HEBRON      "
"5307","324178",817,-102.65,45.98,"HETTINGER   "
"5308","324203",277,-97.07,47.45,"HILLSBORO 3N"
"5309","324343",586,-99.92,47.45,"HURDSFIELD 8"
"5310","324413",456,-98.68,46.92,"JAMESTOWN MU"
"5311","324418",447,-98.68,46.88,"JAMESTOWN ST"
"5312","324571",717,-102.93,47.9,"KEENE 3 S   "
"5313","324646",549,-102.08,48.67,"KENMARE 1 WS"
"5314","324726",683,-102.88,47.43,"KILLDEER 8 N"
"5315","324937",421,-98.3,46.35,"LA MOURE    "
"5316","324958",492,-98.33,48.75,"LANGDON EXPE"
"5317","325013",345,-97.63,47.9,"LARIMORE    "
"5318","325078",464,-99.43,48.28,"LEEDS       "
"5319","325210",522,-100.23,46.27,"LINTON      "
"5320","325220",338,-97.68,46.43,"LISBON      "
"5321","325320",686,-102.4,48.55,"LOSTWOOD 12 "
"5322","325434",488,-99.5,47.97,"MADDOCK     "
"5323","325479",533,-100.9,46.8,"MANDAN EXPER"
"5324","325484",509,-100.87,46.75,"MANDAN FORT "
"5325","325573",827,-103.92,46.3,"MARMARTH    "
"5326","325638",637,-101.28,47.82,"MAX         "
"5327","325660",285,-97.32,47.5,"MAYVILLE    "
"5328","325710",592,-100.47,47.48,"MC CLUSKY   "
"5329","325730",461,-98.58,47.63,"MC HENRY 3 W"
"5330","325754",329,-97.23,46.4,"MC LEOD 3 E "
"5331","325764",448,-98.17,47.77,"MC VILLE    "
"5332","325813",686,-103.5,46.97,"MEDORA      "
"5333","325980",476,-101.28,48.23,"MINOT       "
"5334","325988",526,-101.28,48.25,"MINOT FAA AP"
"5335","325993",540,-101.3,48.18,"MINOT EXPERI"
"5336","326015",549,-100.25,46.67,"MOFFIT 3SE  "
"5337","326025",503,-101.52,48.77,"MOHALL      "
"5338","326155",767,-102.33,46.38,"MOTT        "
"5339","326195",488,-98.88,48.63,"MUNICH 1 SSW"
"5340","326255",604,-99.77,46.5,"NAPOLEON    "
"5341","326315",804,-102.87,46.55,"NEW ENGLAND "
"5342","326365",659,-101.42,46.83,"NEW SALEM 5 "
"5343","326383",583,-102.48,47.98,"NEW TOWN 4 W"
"5344","326620",488,-98.08,46.13,"OAKES 2 S   "
"5345","326857",302,-97.75,48.38,"PARK RIVER  "
"5346","326867",589,-102.13,47.95,"PARSHALL    "
"5347","326947",241,-97.23,48.97,"PEMBINA     "
"5348","327027",464,-98,48.02,"PETERSBURG 2"
"5349","327047",567,-99.52,47.12,"PETTIBONE   "
"5350","327201",595,-102.55,49,"PORTAL      "
"5351","327281",674,-102.65,48.57,"POWERS LAKE "
"5352","327311",756,-101.85,46.17,"PRETTY ROCK "
"5353","327408",598,-102.1,47.6,"RAUB 12 SSW "
"5354","327530",753,-102.32,46.88,"RICHARDTON A"
"5355","327585",583,-101.4,47.5,"RIVERDALE   "
"5356","327664",555,-99.62,48.87,"ROLLA 3 NW  "
"5357","327704",470,-100,48.38,"RUGBY       "
"5358","327834",561,-102.53,47.98,"SANISH      "
"5359","327986",464,-97.9,47.6,"SHARON      "
"5360","328057",451,-99.12,47.83,"SHEYENNE    "
"5361","328276",689,-102.4,48.32,"STANLEY 3 NN"
"5362","328366",567,-99.92,46.85,"STEELE      "
"5363","328415",579,-99.48,46.73,"STREETER 7 N"
"5364","328737",686,-102.92,48.4,"TIOGA 1 E   "
"5365","328792",451,-100.4,48.35,"TOWNER 2NE  "
"5366","328812",738,-103.9,47.28,"TROTTERS    "
"5367","328840",580,-100.88,47.52,"TURTLE LAKE "
"5368","328850",573,-100,47.13,"TUTTLE      "
"5369","328872",619,-101.13,47.45,"UNDERWOOD   "
"5370","328877",534,-101.4,47.43,"UNDERWOOD 12"
"5371","328913",436,-100.73,48.62,"UPHAM 3 N   "
"5372","328937",375,-98,46.92,"VALLEY CITY "
"5373","328970",567,-102.35,47.95,"VAN HOOK    "
"5374","328990",461,-100.92,48.05,"VELVA       "
"5375","329100",291,-96.6,46.32,"WAHPETON 3N "
"5376","329195",528,-101.03,47.28,"WASHBURN    "
"5377","329233",641,-103.28,47.8,"WATFORD CITY"
"5378","329246",601,-103.28,47.6,"WATFORD CITY"
"5379","329333",461,-101.02,48.92,"WESTHOPE    "
"5380","329400",689,-103.17,48.63,"WILDROSE    "
"5381","329425",578,-103.62,48.15,"WILLISTON SL"
"5382","329430",644,-103.75,48.13,"WILLISTON EX"
"5383","329445",445,-100.3,48.62,"WILLOW CITY "
"5384","329455",659,-100.8,47.15,"WILTON      "
"5385","329515",613,-99.57,46.27,"WISHEK      "
"5386","330058",374,-81.43,40.92,"AKRON-CANTON"
"5387","330061",308,-81.52,41.08,"AKRON       "
"5388","330063",326,-81.45,41.03,"AKRON MUNI A"
"5389","330195",305,-81.08,41.17,"APCO RAVENNA"
"5390","330251",305,-82.3,40.9,"ASHLAND     "
"5391","330256",363,-82.37,40.88,"ASHLAND 2 SW"
"5392","330264",210,-80.8,41.85,"ASHTABULA   "
"5393","330274",192,-82.08,39.33,"ATHENS 5 NW "
"5394","330430",345,-81.17,39.97,"BARNESVILLE "
"5395","330563",363,-83.77,40.37,"BELLEFONTAIN"
"5396","330581",406,-80.98,39.98,"BELMONT 4 SE"
"5397","330862",207,-83.63,41.38,"BOWLING GREE"
"5398","331072",291,-82.97,40.82,"BUCYRUS     "
"5399","331152",384,-81,40.27,"CADIZ       "
"5400","331177",305,-81.58,39.73,"CALDWELL 4 W"
"5401","331178",299,-81.6,39.82,"CALDWELL 6 N"
"5402","331197",244,-81.6,40.03,"CAMBRIDGE   "
"5403","331202",259,-81.58,40.08,"CAMBRIDGE ST"
"5404","331245",354,-80.75,41,"CANFIELD 1 S"
"5405","331250",320,-81.38,40.8,"CANTON REPOS"
"5406","331254",345,-81.4,40.87,"CANTON 5 N  "
"5407","331288",217,-82.22,39.17,"CARPENTER 2 "
"5408","331353",183,-82.85,41.55,"CATAWBA ISLA"
